ticker,company,sector,market_cap,trailing_pe,forward_pe,peg_ratio,price_to_book,dividend_yield,short_percent,analyst_count,beta,gross_margin,operating_margin,net_margin,margin_stability,margin_trend,revenue_cagr_3y,revenue_cagr_5y,revenue_acceleration,earnings_cagr_3y,earnings_cagr_5y,interest_coverage,earnings_consistency,revenue_stability,debt_to_equity,roe,roic,altman_z,book_value_growth,fcf,fcf_yield,reinvestment_rate,drawdown_52w,price_vs_200ma,current_price,pe_gap,combs_unit_economics,combs_frictionless,combs_capital_allocation,combs_moat,combs_score,combs_style_flag,weschler_variant,weschler_complexity,weschler_distressed,weschler_quality,weschler_compounding,weschler_score,weschler_style_flag,combined_score
SO,The Southern Company,Utilities,103486242816,23.478262,18.666695,2.61,2.8527923,3.31,0.0223,19.0,0.357,0.4846885256995906,0.24650627685852536,0.14688864074713226,0.0347670247255599,0.06309837358314027,0.003109733900695355,,0.0476093963218853,0.07086187224622553,,2.249845583693638,0.9017741949543188,0.9252404630057699,2.0567247889826743,0.1205297645490893,0.056046570579929435,0.9832562258156026,0.05804110486344305,-2935000000.0,-0.028361257691212845,0.43098839373329273,-0.05067212048731556,-0.004744507132890039,91.80000305175781,-0.20493710309562096,13.984524411991517,13.548846364046796,8.301629175219762,14.092948717948719,49.927948669206785,False,6.7867673636359775,6.840601092241729,7.489438369781313,8.96198720376162,10.804054199747286,40.88284822916793,False,45.40539844918736
LUV,Southwest Airlines Co.,Industrials,20191244288,27.54,9.127648,0.24,2.6686049,1.74,0.051999997,23.0,1.113,0.1744289634037701,0.015251398638777038,0.015714642055375407,0.015672039155147022,-0.02745457263862281,0.056251281802036646,,-0.032247775309487005,-0.06470213835438399,,3.7876106194690267,0.9109270353167047,0.9283096580233134,0.7494048364866558,0.05525623355469239,0.03124163604953892,2.188749664224804,-0.0927356756136467,-831000000.0,-0.041156453170836896,0.09524997327441827,-0.1577659626097166,0.08023431092630423,41.310001373291016,-0.6685676107480029,4.529608576730287,7.97630551353235,4.500823438504933,7.835695006747638,24.842432535515208,False,16.5946649316851,13.918699609571487,8.255992272173412,9.231057455720759,8.07344652259976,56.07386079175051,False,40.45814666363286
SWK,"Stanley Black & Decker, Inc.",Industrials,12602782720,33.22541,13.096571,1.39,1.3881136,4.1,0.048299998,14.0,1.201,0.30325040977105694,0.08297202982075821,0.026562417384867552,0.01975860202457738,0.02903455268562244,-0.037097214175564996,,0.01100929869643294,-0.27679233153970095,,2.431532055006779,0.0,0.9489443636665529,0.6622931990369536,0.04438627879751728,0.08173518327151508,2.062468904754723,-0.02309565472752806,687900000.0,0.05458318335587396,0.018723893618146248,-0.05226387574943215,0.08784796510575875,81.06999969482422,-0.6058266549607664,6.406331815114711,5.402465683983747,8.984149500273706,11.264760458839405,32.05770745821157,False,12.580355586172878,17.008226065294977,10.400592413262363,6.94627053201355,9.503309858851232,56.438754455595,False,44.248230956903285
SBUX,Starbucks Corporation,Consumer Discretionary,119588716544,80.09924,34.81247,1.79,-14.124377,2.36,0.0442,34.0,1.009,0.22771108314239305,0.09629844773614742,0.049924161745248004,0.02467830201822693,-0.04105531331413738,0.048597955054982656,,0.022293150029485283,-0.17295595503336958,,6.599336527828972,0.6944643287196958,0.9388865090024835,-3.2867499938245683,-0.22928142677173136,0.17336570133204388,2.7968976048320977,,2442000000.0,0.020419986689141533,0.06200180720947494,-0.003797602951915765,0.15579388051625911,104.93000030517578,-0.5653832670572155,5.942278532870638,15.261904667611859,9.644833283798123,8.015899122807017,38.86491560708764,False,8.982747989675158,12.45667417183645,6.896989033540692,11.970491384881514,10.53976143141153,50.84666401134534,False,44.85578980921649
STT,State Street Corporation,Financials,41373904896,15.17665,10.852229,1.01,1.7181178,2.25,0.0001,14.0,1.46,,,0.2108843537414966,,,0.04822150244182688,,-0.0005743744283496638,0.02013961808422904,,,0.8291074973157492,0.9277252963028264,1.0403361948205883,0.10577924643511367,,,0.03390302852509364,10843000000.0,0.26207340175542126,0.07554600787683495,-0.015383253194635077,0.17862098975281865,149.49000549316406,-0.28493910052613725,13.88,11.223366969497754,14.945283712586463,12.5,52.548650682084215,False,11.828062476345993,7.9232459460106845,10.194550439299688,11.654206497541697,9.682939240910287,51.283004600108356,False,51.915827641096286
STLD,"Steel Dynamics, Inc.",Materials,33904427008,25.198286,13.709007,11.95,3.8042688,0.9,0.0357,11.0,1.493,0.13160797401887628,0.08796879897270009,0.06522651317098634,0.07117259833858991,-0.16109590111364913,-0.06533213396467008,,0.10303807828920988,-0.32544696455957123,,22.828433961994776,0.4711572215316866,0.8901589956436313,0.4701437349380642,0.1323624997236854,0.10256188349098079,5.793802552263778,0.03281038069202857,501509000.0,0.014791844141228673,0.052156398389774185,0.0,0.3255295310375846,235.10000610351562,-0.4559547820038236,3.6920397749180647,11.515320428029433,9.777143380889523,4.461116734143049,29.445620317980072,False,10.092872542640999,10.31686854774965,3.589727762457513,9.6654435767939,8.700191475873607,42.36510390551567,False,35.90536211174787
STE,STERIS plc,Health Care,20360597504,28.892757,18.725037,1.64,2.8444693,1.21,0.0188,7.0,0.954,0.4401057603102107,0.17599365511405318,0.11258161210290658,0.030019170913840633,0.06284721846095614,0.08934099202562651,0.08934099202562651,-0.07037320807439447,0.3608503358835842,0.3608503358835842,11.138753318417361,0.35619969857988,0.8839982705773316,0.33354610235174126,0.09307940373186258,0.08547472401462478,4.742009131836278,0.0036124259883791865,777996000.0,0.03821086291044045,0.08750575829537972,-0.21895156439564678,-0.13658250638901778,207.4499969482422,-0.35191241874217816,11.118853503952186,10.274310313418296,10.169652860724668,13.402538798920375,44.96535547701552,False,9.988905473271503,9.397191309971495,13.359035304303212,8.103567075091734,12.433537993036472,53.282237155674416,False,49.123796316344965
SYK,Stryker Corporation,Health Care,109330513920,33.002316,17.067797,1.36,4.8703384,1.23,0.0128999995,26.0,0.81,0.6396321070234113,0.2014253862079949,0.12924032489249881,0.016791615357111937,0.03279836035293501,0.10830480093614558,,0.009270693262870694,0.11241859089717776,,8.334431630971993,0.8631503108717156,0.8681481694872623,0.7073595004460304,0.1447814451382694,0.10616048205913624,4.231984746124085,0.10501890529771063,4283000000.0,0.03917479070055395,0.09491957318044275,-0.2714812722417781,-0.18715962462813926,285.4700012207031,-0.4828303262110454,15.765666871505687,17.507950306131338,12.499883493114545,15.75185560053981,61.52535627129138,False,11.315443462138703,3.201595247790367,13.4335759635734,10.599664570929516,10.550460792727366,49.100740037159355,False,55.31304815422537
SMCI,"Super Micro Computer, Inc.",Information Technology,21239044096,18.61579,10.952363,0.91,3.0298097,0.0,0.1933,16.0,1.684,0.11059154174200105,0.057026743349571245,0.047735845398438614,0.02206068797426545,-0.007476839049455404,0.6170781210288652,0.6170781210288652,-0.6383496018416572,0.54362079752114,0.54362079752114,21.032917596897924,0.4906177828834192,0.37471146890273743,0.7583425596899119,0.16644003444788566,0.18455352962450955,4.713447422079888,0.6411781402326646,1532310000.0,0.07214590228609129,0.03476072000954668,-0.40020352383056923,0.005972675689933955,35.369998931884766,-0.4116627336255942,4.646992420956236,10.203797137493764,16.000027187179594,7.3860914304993255,38.23690817612892,False,16.663685730201863,13.729192315983616,14.42732315782723,9.147897543171714,17.080539419544433,71.04863816672886,False,54.64277317142889
SYF,Synchrony Financial,Financials,24602118144,7.571429,6.975713,2.14,1.6157466,1.64,0.0573,22.0,1.362,,,0.23710032708096923,,,0.0866934224036191,0.0866934224036191,-0.25425827771245296,0.05604041710790364,0.05604041710790364,,0.8021468684077049,0.8642981592212649,0.9055230824287248,0.21185733031134438,,,0.09206854319457691,9851000000.0,0.4004126775727429,0.0,-0.11619657768621319,-0.005304279623104424,73.13999938964844,-0.0786794672445585,14.14,8.850957997037694,14.991732456849183,12.5,50.48269045388688,False,8.090393390060427,9.056326618601643,14.431411530815108,9.605222953694996,11.64134604726537,52.82470054043755,False,51.65369549716222
SNPS,"Synopsys, Inc.",Information Technology,98937954304,79.3364,30.29302,3.41,3.2367797,0.0,0.0235,26.0,1.245,0.7698457566565516,0.1297000160755796,0.18885545558958108,0.05715228390593582,-0.12160129938720685,0.15186745455184925,0.15186745455184925,-0.0009591472598807216,0.10604531738584089,0.10604531738584089,2.048058218741116,0.6145276614779689,0.8181452037298428,0.5045756432189353,0.047029042557149736,0.02210142440098557,3.6120589343774676,0.7253176649020021,1349154000.0,0.013636364421428659,0.37549265130536824,-0.18468119349765078,0.0958299043086412,516.47998046875,-0.6181699699003231,13.67525574754193,16.60887266045163,6.28475556945018,4.011766194331983,40.58065017177573,False,7.621782523462648,7.298046540036887,8.558924677740013,3.7487107414063865,14.377425191963678,41.60488967460961,False,41.09276992319267
SYY,Sysco Corporation,Consumer Staples,34639548416,20.122223,14.595864,1.4,15.19614,3.04,0.024400001,15.0,0.662,0.1839621482118717,0.0379501044611036,0.02246528204497972,0.0028656631116868647,0.003769790923018629,0.058369827149891584,0.058369827149891584,-0.0009656546597182902,0.1038724932655295,0.1038724932655295,4.862992125984252,0.8507834447960401,0.9278450262102168,7.920218579234973,0.9989071038251366,0.15324315251970252,5.024108724275254,0.09804578638351691,1604000000.0,0.04630545354509046,0.011134324689689074,-0.19936258344948163,-0.05950536879027771,72.44000244140625,-0.2746395862922303,6.853297305764411,12.397537088227608,15.569913598296656,13.330887314439947,48.15163530672862,False,11.396685674920588,6.801899805983378,11.249875745526838,12.065804065662844,12.37541593667242,53.889681228766065,False,51.02065826774734
TMUS,"T-Mobile US, Inc.",Communication Services,209547296768,20.577047,13.880844,0.77,3.620335,2.11,0.0377,27.0,0.32,0.6288713494660794,0.2101371321156394,0.12447202436897711,0.053871511900453646,0.10825327995844644,0.03534093085617829,,0.04870005779232084,0.6190452439552545,,4.917064122946476,0.5132060982448461,0.9463962005082367,2.065250071786903,0.1856662669121497,0.08121275196906953,1.5949609397867008,-0.052756295400801734,15427000000.0,0.07362061089759599,0.14180887565253825,-0.2213417426083913,-0.08417810939800184,193.6300048828125,-0.3254209897076097,13.769046534605744,16.206604991564557,14.486701469153168,14.008687584345477,58.47104057966895,False,13.871509306390088,9.696369853170136,14.308600012826266,8.845019035449933,8.501013442123831,55.22251164996025,False,56.8467761148146
TROW,"T. Rowe Price Group, Inc.",Financials,22568701952,11.301503,10.973464,13.38,2.1198277,4.94,0.13069999,12.0,1.532,0.5127002788866408,0.33868321758626346,0.2853256411658555,0.028804188168437096,-0.04600329989108071,0.04077043516925727,0.04077043516925727,-0.06681247295169951,0.10238821108840179,0.10238821108840179,,0.8617612834171109,0.9369760929384657,0.04117825802708999,0.19218055082365723,0.23994789186931306,8.384140561402344,0.07103100026009779,1479200000.0,0.06554209467367776,0.03748564554054793,0.0,0.05782914796230945,105.33000183105469,-0.02902613926660909,17.4913429607673,6.954022874703967,17.066159433791405,11.146550269905532,52.65807553916821,False,4.993468304693382,12.409177465328511,8.945251875841723,14.091194661014532,11.462674913764372,51.90176722064252,False,52.27992137990536
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,40821927936,,27.741388,2.44,11.6732855,0.0,0.0368,27.0,0.973,0.5435600681624538,-0.1312482249360977,-0.7950333712013633,0.16574466132756682,-0.2666054493140936,0.17140639112916034,0.17140639112916034,0.05314415716637798,,,-4.367395156526875,0.0,0.8026059068817746,1.920709173410675,-2.095195771155915,-0.12201065274151436,1.3567755997756186,-0.1751936551575246,-214600000.0,-0.005256978561533072,0.20849900596421472,-0.1467332038734033,-0.04715183437378052,220.4499969482422,,5.181623048004626,18.40884969070042,3.7823205710648824,0.6114625506072872,27.984255860377214,False,8.636916835699797,8.502990131500155,8.361897165394728,1.2671830766745233,9.134091129959383,35.903078339228585,False,31.9436670998029
TPR,"Tapestry, Inc.",Consumer Discretionary,26968928256,40.69512,17.467865,0.3,49.091576,1.2,0.0721,19.0,1.469,0.7544039824839175,0.18112314034261914,0.026131484730483403,0.004174449200678782,0.005223671421981851,0.016008836697691153,0.016008836697691153,0.049344056949709995,-0.4019100450045965,-0.4019100450045965,14.868852459016393,0.5031764063618187,0.9749104820160407,4.545581720680811,0.21356959664257402,0.29436153898813044,3.7461317247096817,-0.27866843216087533,1093900000.0,0.04056149319751448,0.017501818648637084,-0.13914034930782326,0.0606031425066795,133.47999572753906,-0.5707626614689919,15.686828188259106,10.63299485952809,15.53240979222589,17.484944331983804,59.33717717199689,False,12.988535513967028,7.7068734580469,8.14301289039954,14.4690898079578,3.1628304798326683,46.47034215020394,False,52.903759661100416
TRGP,Targa Resources Corp.,Energy,53257445376,25.318367,21.27446,1.25,17.360762,1.71,0.0254,20.0,0.744,0.2939342153943729,0.19562727929388135,0.11292965240217755,0.04833090858494595,0.11301779425341274,-0.06645468273311061,,0.019483937368236025,0.17168238620628862,,3.9061913696060038,0.7744618327104061,0.8718128818870188,5.7113986766191855,0.6268131295022654,0.1283563641645879,2.6343627648864625,0.04795662887964314,584100000.0,0.010967480619399358,0.19575060340726907,-0.04119443665133478,0.22377378627365221,248.1199951171875,-0.15972226802779174,9.17041925727781,8.091342383943353,14.70575172634447,13.384320175438596,45.35183354300423,False,7.926246273829417,9.17725406596565,3.696546527287886,9.20901823805208,9.744545740739943,39.75361084587498,False,42.55272219443961
TGT,Target Corporation,Consumer Staples,56885575680,15.405904,14.711203,2.37,3.5086985,3.64,0.0359,32.0,1.011,0.2793376598587517,0.048835655659477,0.03535980148883375,0.008277056248889211,0.013571726040708672,-0.013437328806924498,,-0.008883351893155892,0.1004774271762201,,11.498876404494382,0.8288351813502702,0.9831233520908905,1.2551809464893289,0.2291988864831426,0.128427888775731,3.0322995290016768,0.1290318790413525,2835000000.0,0.049836886875291614,0.03556976522237068,-0.03468208092485549,0.1931196063529048,125.25,-0.04509316687939898,7.236051908617698,9.188346019500527,14.365769976043929,13.073760121457493,43.86392802561964,False,7.561351584659021,5.453260676902442,7.419258641698199,14.453164363556553,12.141623146155604,47.028658412971815,False,45.446293219295725
TEL,TE Connectivity plc,Information Technology,60188913664,21.062307,16.335403,1.07,4.663365,1.41,0.0301,19.0,1.177,0.3521608156644653,0.19603753910323254,0.10670837678136948,0.0123867724498718,0.01533610798720772,0.019694347779123156,,0.10121629357117545,-0.08796050001140376,,43.94805194805195,0.7336933020480886,0.9614717096284254,0.46245530393325385,0.1463647199046484,0.11350083532610476,4.957703538677573,0.05224373576778718,3203000000.0,0.05321578019966438,0.10224771173676284,-0.16265781814533872,-0.06313368661941368,206.1999969482422,-0.22442479829013987,12.178895254964335,11.51974606544003,14.211211431159294,14.25982624831309,52.169678999876744,False,13.940900064211325,10.110869481903757,12.495318412107997,13.79766115506795,9.647505422993493,59.99225453628452,False,56.08096676808063
TDY,Teledyne Technologies Incorporated,Information Technology,28787998720,31.446356,23.867908,1.4,2.729601,0.0,0.0309,13.0,0.969,0.4275762828269614,0.18801713706380613,0.14631912875690878,0.004044835489029151,0.009876221810810853,0.03859891847624208,,0.0724318861112402,0.04301303066858253,,19.29194630872483,0.9391675738273865,0.9511404504927734,0.2512959035181997,0.0851063829787234,0.07349148361525377,5.017205884742162,0.08774752664320795,1074000000.0,0.03730721299684704,0.07106648788304935,-0.08768165151048352,0.06493321794061138,621.3800048828125,-0.24099606326405518,15.091756012627721,10.442633046343454,8.941422996464999,15.80271592442645,50.27852797986262,False,11.704861775549517,12.127928453376128,9.151434137112807,13.799649251338447,9.185142938464656,55.969016555841556,False,53.12377226785209
TER,"Teradyne, Inc.",Information Technology,56319172608,66.62407,37.817898,1.42,20.086538,0.14,0.036199998,17.0,1.793,0.582235431457569,0.21586201232341826,0.17368113844911512,0.03477167104571238,-0.05327012366830294,0.003681989032964239,,0.0776128417341821,-0.08171225703081175,,100.58501314636284,0.8040423186843437,0.9147484437482756,0.10131048819780868,0.1981745877316729,0.21722202861154774,26.119707036553937,0.044803007386092775,450406000.0,0.00799738311382829,0.22840110293841048,0.0,0.5163717831405119,359.7699890136719,-0.4323688420716417,14.857034774436089,9.961812788607002,14.690955475072883,8.370571862348177,47.880374900464155,False,9.51863191600648,7.276178112050587,1.6573702943628552,14.359138396275128,8.601294618406696,41.412613337101746,False,44.646494118782954
TSLA,"Tesla, Inc.",Consumer Discretionary,1608764358656,400.3271,168.95036,5.49,19.562042,0.0,0.021300001,41.0,1.793,0.18026511436616155,0.05113522519957396,0.04000970187815706,0.050771630161951714,-0.11866173534644749,0.051943257367141005,,-0.0387827750383999,-0.32943989733298273,,14.346153846153847,0.4708061148806634,0.9182353484174908,0.17920060386914546,0.04619111971462313,0.044081781382028985,19.10941236971467,0.22479710363450578,6220000000.0,0.0038663213580864856,0.15752897381547448,-0.061788136512020475,0.03724493287598257,428.3500061035156,-0.5779692156738827,3.4749492119722385,13.91953062501485,5.881728454047067,4.038461538461538,27.314669829495692,False,6.442734977313414,2.0164703346187935,5.612931283268133,8.078723788364023,10.616813220460317,32.76767360402468,False,30.041171716760186
TXN,Texas Instruments Incorporated,Information Technology,261924700160,49.28082,31.283457,1.6,15.609914,1.97,0.0212,32.0,1.298,0.5702409229725144,0.34724578667571543,0.2828299966067187,0.08279776260742211,-0.1718774408058104,-0.040677564911326236,,0.23768827727656155,-0.17008653159691034,,11.30755064456722,0.708902481530354,0.8985575925417206,0.8632704479813188,0.3073188717507528,0.19846500242764004,12.171961964883373,0.03736874007529534,2603000000.0,0.00993797071604902,0.37512724804886327,0.0,0.39767739024141324,287.79998779296875,-0.3652001529195334,16.801906448814343,14.986366660594202,15.785850375828545,8.741902834008098,56.31602631924518,False,9.110201096270215,2.6215509353517454,1.9805601872635155,11.966506235449268,9.602709124860382,35.28152757919513,False,45.798776949220155
TPL,Texas Pacific Land Corporation,Energy,27189721088,54.074078,5.3911376,7.33,18.62685,0.61,0.08930001,2.0,0.677,0.8545947706686378,0.741879752941029,0.6030844786329069,0.043699266355967804,-0.10062618782807953,0.061455817167499704,0.061455817167499704,0.013339573921588035,0.025492306019865296,0.025492306019865296,858.204347826087,0.9299326331364214,0.8977127119821975,0.011087067235951297,0.3299566044991216,0.35109080247541224,102.54156458273724,0.23586358316091594,32135000.0,0.0011818804575447655,0.6436750648341873,-0.24726458330443907,0.06826432058834603,394.20001220703125,-0.9003008872384287,20.95906918739156,10.37184264928358,17.417301096900903,11.598051619433198,60.34626455300924,False,7.810372468223897,10.865625763491341,7.546202622971846,16.27965391382287,10.969307830897211,53.471162599407165,False,56.9087135762082
